Date,Country,VRE,Thermal,Hydro,Other,sum_check_pct,VRE_12MA,Hydro_12MA,Thermal_12MA,Other_12MA,HydroSwing
2020-11-01,Brazil,12.520000000000001,19.84,62.83,4.8,99.99,11.5475,72.7575,11.316666666666668,4.375,
2020-12-01,Brazil,12.64,18.54,65.03,3.78,99.99000000000001,11.634166666666665,72.37416666666667,11.637500000000001,4.349166666666666,
2021-01-01,Brazil,12.2,18.24,66.33,3.23,100.0,12.092500000000001,71.73583333333333,11.793333333333331,4.373333333333333,-6.319166666666661
2021-02-01,Brazil,9.0,13.51,74.33,3.1500000000000004,99.99000000000001,12.251666666666667,71.32166666666667,12.005,4.416666666666667,1.9863888888888965
2021-03-01,Brazil,9.629999999999999,12.07,75.33,2.96,99.99,12.541666666666666,70.79166666666667,12.293333333333331,4.3675,3.168888888888901
2021-04-01,Brazil,11.559999999999999,13.54,71.3,3.5900000000000003,99.99000000000001,12.721666666666666,70.27333333333333,12.769999999999998,4.2275,-0.7022222222222183
2021-05-01,Brazil,13.18,15.83,66.95,4.04,100.0,12.900833333333331,69.62,13.414166666666667,4.056666666666667,-4.832499999999996
2021-06-01,Brazil,15.08,23.4,58.14,3.38,100.0,13.019166666666665,68.47250000000001,14.590000000000002,3.910833333333333,-13.420555555555566
2021-07-01,Brazil,17.810000000000002,25.44,52.67,4.08,100.0,13.26,66.7625,16.0275,3.9433333333333334,-18.615833333333327
2021-08-01,Brazil,19.53,26.19,48.94,5.34,100.0,13.496666666666668,64.96083333333333,17.506666666666668,4.03,-22.007222222222225
2021-09-01,Brazil,19.41,24.85,50.63,5.12,100.01000000000002,13.799166666666666,63.208333333333336,18.959166666666665,4.029166666666667,-19.886666666666663
2021-10-01,Brazil,18.099999999999998,26.63,51.72,3.55,99.99999999999999,14.221666666666666,62.01666666666666,19.84,3.918333333333333,-18.460833333333326
2021-11-01,Brazil,14.91,22.9,58.4,3.8,100.01,14.420833333333333,61.6475,20.095,3.8349999999999995,-11.245555555555562
2021-12-01,Brazil,14.47,16.78,65.45,3.3,100.0,14.573333333333332,61.6825,19.948333333333334,3.795,-3.6741666666666646
2022-01-01,Brazil,12.18,13.01,71.75,3.06,100.00000000000001,14.571666666666665,62.134166666666665,19.5125,3.7808333333333337,3.052499999999995
2022-02-01,Brazil,12.77,9.16,75.21,2.85,99.98999999999998,14.885833333333332,62.2075,19.15,3.755833333333333,6.75055555555555
2022-03-01,Brazil,13.43,7.38,76.2,2.98,99.99,15.2025,62.28,18.75916666666667,3.7575000000000003,7.829166666666666
2022-04-01,Brazil,14.040000000000001,5.32,76.85,3.8,100.01,15.409166666666666,62.7425,18.074166666666667,3.775,8.580277777777766
2022-05-01,Brazil,15.59,7.48,72.32,4.62,100.01,15.610000000000001,63.190000000000005,17.378333333333334,3.823333333333333,4.147777777777762
2022-06-01,Brazil,16.12,10.11,70.27,3.5,100.0,15.696666666666667,64.20083333333334,16.270833333333332,3.8333333333333335,2.265833333333333
2022-07-01,Brazil,20.82,9.47,66.21,3.49,99.99,15.9475,65.32916666666667,14.94,3.7841666666666662,-1.7175000000000011
2022-08-01,Brazil,23.12,9.6,62.97,4.31,100.0,16.246666666666666,66.49833333333333,13.5575,3.6983333333333337,-4.9169444444444395
2022-09-01,Brazil,23.78,9.69,62.48,4.05,99.99999999999999,16.610833333333336,67.48583333333333,12.294166666666667,3.6091666666666664,-5.431666666666679
2022-10-01,Brazil,24.169999999999998,9.01,62.48,4.35,100.00999999999999,17.116666666666667,68.38250000000001,10.825833333333334,3.6758333333333333,-5.387499999999996
2022-11-01,Brazil,17.36,8.63,71.08,2.92,99.99,17.320833333333336,69.43916666666667,9.636666666666667,3.6025000000000005,3.2777777777777857
2022-12-01,Brazil,17.58,7.01,72.08,3.3200000000000003,99.99000000000001,17.580000000000002,69.99166666666666,8.8225,3.6041666666666665,4.131944444444443
2023-01-01,Brazil,17.34,5.77,73.77,3.11,99.99,18.01,70.16,8.219166666666666,3.608333333333333,5.753888888888881
2023-02-01,Brazil,18.71,4.77,73.97,2.55,100.0,18.505,70.05666666666666,7.853333333333333,3.5833333333333335,5.959999999999994
2023-03-01,Brazil,16.1,5.03,76.29,2.59,100.01000000000002,18.7275,70.06416666666667,7.6575,3.5508333333333333,8.428055555555574
2023-04-01,Brazil,15.419999999999998,6.78,74.1,3.7,100.0,18.842499999999998,69.835,7.779166666666666,3.5425,6.388055555555553
2023-05-01,Brazil,19.8,7.27,68.37,4.5600000000000005,100.0,19.19333333333333,69.50583333333333,7.761666666666667,3.5375,0.7530555555555623
2023-06-01,Brazil,23.900000000000002,9.82,61.52,4.77,100.01,19.841666666666665,68.77666666666666,7.737500000000001,3.643333333333333,-5.918611111111112
2023-07-01,Brazil,26.93,8.91,59.3,4.859999999999999,99.99999999999999,20.350833333333334,68.20083333333334,7.690833333333333,3.7575000000000003,-7.8500000000000085
2023-08-01,Brazil,25.4,8.65,61.17,4.8,100.02,20.54083333333333,68.05083333333333,7.611666666666667,3.7983333333333333,-5.594166666666652
2023-09-01,Brazil,26.049999999999997,7.95,61.84,4.17,100.01,20.73,67.9975,7.466666666666668,3.8083333333333336,-4.663333333333327
2023-10-01,Brazil,26.2,7.86,63.52,2.42,100.0,20.899166666666666,68.08416666666666,7.370833333333334,3.6474999999999995,-2.710555555555551
2023-11-01,Brazil,24.08,9.82,63.79,2.3,99.99,21.459166666666665,67.47666666666667,7.47,3.595833333333333,-2.3711111111111123
2023-12-01,Brazil,23.86,8.86,64.22,3.06,100.0,21.9825,66.82166666666667,7.6241666666666665,3.5741666666666663,-1.9677777777777692
2024-01-01,Brazil,19.08,7.26,70.71,2.96,100.00999999999999,22.127499999999998,66.56666666666668,7.748333333333334,3.561666666666666,4.544722222222219
2024-02-01,Brazil,20.369999999999997,5.69,71.03,2.91,100.0,22.265833333333333,66.32166666666667,7.825,3.591666666666667,4.743055555555557
2024-03-01,Brazil,18.14,5.09,73.74,3.03,100.0,22.435833333333335,66.10916666666667,7.830000000000001,3.6283333333333334,7.544722222222205
2024-04-01,Brazil,20.03,5.12,71.14,3.72,100.01,22.820000000000004,65.8625,7.691666666666666,3.6300000000000003,4.988888888888894
2024-05-01,Brazil,24.67,6.56,64.77,4.0,100.0,23.22583333333333,65.5625,7.6325,3.5833333333333335,-1.3766666666666794
2024-06-01,Brazil,27.380000000000003,7.73,60.21,4.6899999999999995,100.01,23.515833333333333,65.45333333333333,7.458333333333333,3.5766666666666667,-5.876111111111108
2024-07-01,Brazil,29.36,9.74,56.32,4.57,99.99000000000001,23.718333333333334,65.205,7.5275,3.5525,-9.823611111111113
2024-08-01,Brazil,31.93,10.94,52.67,4.45,99.99,24.2625,64.49666666666667,7.718333333333333,3.5233333333333334,-13.574999999999989
2024-09-01,Brazil,32.129999999999995,13.76,49.62,4.49,100.0,24.769166666666667,63.47833333333333,8.202499999999999,3.5499999999999994,-16.7286111111111
2024-10-01,Brazil,30.65,15.33,49.95,4.07,100.0,25.14,62.3475,8.825,3.6875,-16.370555555555555
2024-11-01,Brazil,29.85,10.44,57.17,2.5300000000000002,99.99000000000001,25.620833333333337,61.79583333333334,8.876666666666667,3.7066666666666666,-9.101388888888891
2024-12-01,Brazil,28.990000000000002,8.59,60.42,2.01,100.01,26.048333333333332,61.479166666666664,8.854166666666666,3.619166666666667,-5.817222222222213
2025-01-01,Brazil,21.759999999999998,5.59,70.09,2.5500000000000003,99.99,26.271666666666665,61.4275,8.715,3.5850000000000004,3.992500000000007
2025-02-01,Brazil,24.22,4.88,68.22,2.67,99.99,26.5925,61.19333333333333,8.647499999999999,3.565,2.168611111111119
2025-03-01,Brazil,26.25,4.7,66.24,2.8000000000000003,99.99,27.268333333333334,60.56833333333333,8.615,3.545833333333333,0.38277777777777544
2025-04-01,Brazil,25.549999999999997,6.52,65.18,2.76,100.01,27.728333333333335,60.071666666666665,8.731666666666667,3.465833333333333,-0.400555555555556
2025-05-01,Brazil,30.42,7.58,58.69,3.31,100.0,28.2075,59.565,8.816666666666666,3.408333333333333,-6.566388888888881
2025-06-01,Brazil,31.0,9.83,55.67,3.51,100.01,28.50916666666667,59.18666666666667,8.991666666666665,3.31,-9.207777777777778
2025-07-01,Brazil,32.120000000000005,13.14,50.86,3.87,99.99000000000001,28.739166666666666,58.731666666666676,9.275,3.251666666666667,-13.612222222222229
2025-08-01,Brazil,33.93,14.15,47.58,4.34,100.0,28.905833333333334,58.3075,9.5425,3.2424999999999997,-16.465833333333336
2025-09-01,Brazil,35.96,12.27,48.13,3.64,100.0,29.225000000000005,58.18333333333333,9.418333333333333,3.171666666666667,-15.488333333333323
2025-10-01,Brazil,34.68,14.36,47.98,2.98,100.0,29.560833333333335,58.01916666666667,9.3375,3.080833333333334,-15.239722222222234
2018-01-01,Chile,12.01,51.37,32.83,3.8,100.00999999999999,,,,,
2018-02-01,Chile,10.94,56.39,28.86,3.81,100.0,,,,,
2018-03-01,Chile,12.370000000000001,58.93,25.5,3.1999999999999997,100.00000000000001,,,,,
2018-04-01,Chile,10.440000000000001,61.01,24.47,4.08,99.99999999999999,,,,,
2018-05-01,Chile,9.379999999999999,64.15,22.31,4.16,100.0,,,,,
2018-06-01,Chile,10.38,62.13,23.97,3.52,100.0,,,,,
2018-07-01,Chile,10.6,55.81,30.3,3.28,99.99000000000001,,,,,
2018-08-01,Chile,11.45,61.83,23.21,3.52,100.00999999999999,,,,,
2018-09-01,Chile,14.34,56.35,25.7,3.62,100.01,,,,,
2018-10-01,Chile,15.54,38.46,43.01,2.98,99.99,,,,,
2018-11-01,Chile,16.009999999999998,35.66,46.12,2.2199999999999998,100.00999999999999,,,,,
2018-12-01,Chile,15.64,44.63,37.12,2.61,100.0,12.424999999999999,30.28333333333333,53.89333333333334,3.4,
2019-01-01,Chile,14.0,50.68,32.88,2.4299999999999997,99.99000000000001,12.590833333333334,30.287499999999998,53.83583333333333,3.285833333333333,
2019-02-01,Chile,12.790000000000001,57.47,27.08,2.66,100.0,12.745,30.139166666666668,53.92583333333334,3.19,
2019-03-01,Chile,13.13,61.54,22.47,2.86,100.0,12.808333333333335,29.886666666666667,54.14333333333334,3.1616666666666666,
2019-04-01,Chile,11.47,64.14,21.0,3.3899999999999997,100.0,12.894166666666669,29.597499999999997,54.40416666666666,3.1041666666666665,
2019-05-01,Chile,10.77,64.03,22.0,3.1799999999999997,99.97999999999999,13.01,29.57166666666667,54.39416666666667,3.0225000000000004,
2019-06-01,Chile,12.29,59.91,24.88,2.92,100.0,13.169166666666667,29.647499999999997,54.20916666666667,2.9725,
2019-07-01,Chile,12.76,61.44,23.31,2.49,99.99999999999999,13.349166666666667,29.064999999999998,54.678333333333335,2.9066666666666663,
2019-08-01,Chile,15.31,52.43,29.7,2.57,100.00999999999999,13.670833333333334,29.605833333333333,53.895,2.8275,
2019-09-01,Chile,15.25,53.28,29.02,2.46,100.00999999999999,13.746666666666668,29.882500000000004,53.63916666666666,2.7308333333333334,
2019-10-01,Chile,18.72,47.36,31.68,2.24,99.99999999999999,14.011666666666668,28.938333333333333,54.380833333333335,2.669166666666667,
2019-11-01,Chile,18.55,47.71,31.7,2.06,100.02000000000001,14.223333333333331,27.736666666666668,55.385,2.6558333333333333,
2019-12-01,Chile,18.41,51.7,27.54,2.35,100.0,14.454166666666666,26.938333333333333,55.97416666666666,2.6341666666666668,
2020-01-01,Chile,15.86,52.42,29.22,2.49,99.99,14.609166666666667,26.633333333333336,56.11916666666667,2.6391666666666667,
2020-02-01,Chile,15.86,56.51,24.65,2.98,100.0,14.865,26.43083333333333,56.03916666666667,2.665833333333333,
2020-03-01,Chile,14.65,63.32,18.93,3.11,100.01,14.991666666666665,26.135833333333334,56.1875,2.686666666666667,
2020-04-01,Chile,14.370000000000001,67.85,14.54,3.23,99.99,15.233333333333333,25.5975,56.49666666666667,2.6733333333333333,
2020-05-01,Chile,12.75,66.72,17.42,3.1100000000000003,100.0,15.398333333333333,25.215833333333332,56.72083333333333,2.6675,
2020-06-01,Chile,13.09,65.73,18.38,2.8000000000000003,100.0,15.464999999999998,24.674166666666668,57.20583333333334,2.6575,
2020-07-01,Chile,13.91,54.56,29.06,2.4699999999999998,100.0,15.560833333333333,25.153333333333332,56.6325,2.6558333333333333,
2020-08-01,Chile,18.11,52.79,26.78,2.32,100.0,15.794166666666667,24.91,56.662499999999994,2.6350000000000002,
2020-09-01,Chile,18.48,50.89,28.04,2.59,100.0,16.063333333333333,24.828333333333333,56.46333333333334,2.6458333333333335,
2020-10-01,Chile,22.79,38.61,36.12,2.48,100.0,16.4025,25.198333333333334,55.73416666666666,2.665833333333333,
2020-11-01,Chile,21.85,35.22,40.25,2.67,99.99,16.677500000000002,25.91083333333333,54.69333333333333,2.716666666666667,
2020-12-01,Chile,21.65,41.14,34.45,2.77,100.01,16.9475,26.486666666666668,53.81333333333333,2.7516666666666665,
2021-01-01,Chile,21.68,48.08,27.58,2.65,99.99000000000001,17.4325,26.349999999999998,53.45166666666666,2.765,-0.3227777777777803
2021-02-01,Chile,20.1,56.56,20.75,2.59,100.0,17.785833333333333,26.025000000000002,53.455833333333324,2.7325,-7.006944444444443
2021-03-01,Chile,18.91,60.74,17.19,3.1500000000000004,99.99000000000001,18.140833333333333,25.88,53.240833333333335,2.7358333333333333,-10.341666666666669
2021-04-01,Chile,18.22,64.78,13.63,3.37,100.0,18.46166666666667,25.804166666666664,52.98500000000001,2.7475,-13.670833333333333
2021-05-01,Chile,16.43,63.22,17.01,3.35,100.00999999999999,18.768333333333334,25.77,52.69333333333333,2.7675,-9.98972222222222
2021-06-01,Chile,16.52,56.04,24.63,2.8,99.99,19.054166666666667,26.290833333333335,51.88583333333333,2.7675,-2.2225
2021-07-01,Chile,17.53,64.09,15.57,2.8,99.99,19.355833333333333,25.16666666666667,52.68000000000001,2.795,-11.300833333333333
2021-08-01,Chile,20.82,60.05,16.29,2.83,99.99,19.581666666666667,24.2925,53.285000000000004,2.8375,-10.171666666666667
2021-09-01,Chile,26.57,49.92,20.76,2.75,100.0,20.25583333333333,23.68583333333333,53.20416666666666,2.8508333333333336,-5.509444444444441
2021-10-01,Chile,29.330000000000002,45.89,22.14,2.64,100.0,20.800833333333333,22.520833333333332,53.810833333333335,2.8641666666666663,-3.992222222222221
2021-11-01,Chile,30.759999999999998,42.49,23.92,2.83,100.0,21.543333333333333,21.16,54.416666666666664,2.8775,-1.6324999999999967
2021-12-01,Chile,28.53,45.03,23.5,2.94,100.0,22.11666666666667,20.247500000000002,54.74083333333334,2.891666666666667,-1.4358333333333348
2022-01-01,Chile,30.82,44.23,21.83,3.14,100.02,22.878333333333334,19.768333333333334,54.419999999999995,2.9324999999999997,-2.7275000000000027
2022-02-01,Chile,30.06,47.51,19.16,3.27,99.99999999999999,23.708333333333332,19.635833333333334,53.66583333333333,2.9891666666666663,-5.090555555555554
2022-03-01,Chile,28.189999999999998,53.15,15.71,2.94,99.99,24.481666666666666,19.5125,53.03333333333334,2.9716666666666662,-8.320555555555554
2022-04-01,Chile,26.549999999999997,56.27,13.88,3.31,100.01,25.175833333333333,19.533333333333335,52.32416666666666,2.966666666666667,-9.962777777777776
2022-05-01,Chile,24.9,55.25,16.78,3.08,100.01,25.881666666666664,19.514166666666664,51.660000000000004,2.9441666666666664,-6.864999999999995
2022-06-01,Chile,20.740000000000002,56.0,20.59,2.6799999999999997,100.00999999999999,26.233333333333334,19.1775,51.656666666666666,2.9341666666666666,-2.91
2022-07-01,Chile,23.24,48.54,25.45,2.76,99.99,26.709166666666665,20.000833333333333,50.360833333333325,2.9308333333333336,2.0691666666666677
2022-08-01,Chile,26.42,41.62,29.12,2.84,100.0,27.175833333333333,21.07,48.824999999999996,2.9316666666666666,5.679722222222221
2022-09-01,Chile,30.549999999999997,36.77,29.64,3.04,100.00000000000001,27.507500000000004,21.81,47.729166666666664,2.955833333333333,6.215833333333336
2022-10-01,Chile,32.35,30.0,35.29,2.35,99.99,27.759166666666662,22.905833333333334,46.405,2.9316666666666666,11.848611111111111
2022-11-01,Chile,30.400000000000002,30.55,36.71,2.35,100.00999999999999,27.729166666666668,23.971666666666664,45.410000000000004,2.891666666666667,13.168333333333333
2022-12-01,Chile,33.65,34.89,28.71,2.75,100.0,28.155833333333334,24.405833333333334,44.565,2.875833333333333,5.029166666666669
2023-01-01,Chile,36.160000000000004,38.56,22.6,2.6799999999999997,100.0,28.600833333333338,24.47,44.0925,2.8375,-1.1133333333333333
2023-02-01,Chile,34.25,41.74,21.25,2.75,99.99000000000001,28.950000000000003,24.644166666666663,43.61166666666667,2.794166666666667,-2.2794444444444437
2023-03-01,Chile,32.0,48.0,17.24,2.75,99.99,29.267500000000002,24.771666666666665,43.182500000000005,2.778333333333333,-6.195
2023-04-01,Chile,30.18,52.85,13.81,3.1500000000000004,99.99000000000001,29.570000000000004,24.765833333333333,42.8975,2.765,-9.578055555555553
2023-05-01,Chile,29.65,51.91,15.32,3.1300000000000003,100.00999999999999,29.965833333333336,24.644166666666663,42.619166666666665,2.769166666666667,-8.047777777777778
2023-06-01,Chile,28.799999999999997,44.97,23.26,2.98,100.01,30.637500000000003,24.866666666666664,41.699999999999996,2.794166666666667,-0.04944444444444329
2023-07-01,Chile,26.05,34.12,36.91,2.9299999999999997,100.00999999999999,30.871666666666666,25.82166666666667,40.498333333333335,2.8083333333333336,13.464999999999996
2023-08-01,Chile,27.57,32.22,37.41,2.81,100.00999999999999,30.9675,26.5125,39.714999999999996,2.8058333333333336,13.746944444444441
2023-09-01,Chile,30.75,26.79,39.53,2.9299999999999997,100.0,30.98416666666667,27.33666666666667,38.88333333333333,2.796666666666667,15.571666666666669
2023-10-01,Chile,35.32,24.56,37.21,2.91,100.0,31.23166666666667,27.496666666666666,38.43,2.8433333333333333,12.932500000000001
2023-11-01,Chile,35.01,21.87,40.62,2.51,100.01,31.61583333333333,27.8225,37.70666666666667,2.856666666666667,16.312222222222218
2023-12-01,Chile,35.97,23.48,37.78,2.7800000000000002,100.01,31.809166666666666,28.578333333333333,36.755833333333335,2.8591666666666664,13.461944444444445
2024-01-01,Chile,37.88,25.61,33.51,2.99,99.99,31.952499999999997,29.4875,35.67666666666666,2.885,9.099444444444444
2024-02-01,Chile,33.57,35.57,27.57,3.29,100.00000000000001,31.895833333333332,30.014166666666668,35.1625,2.9299999999999997,2.9947222222222223
2024-03-01,Chile,35.989999999999995,37.5,23.49,3.02,99.99999999999999,32.22833333333333,30.535,34.2875,2.9525,-1.274722222222227
2024-04-01,Chile,32.4,45.07,19.59,2.94,100.0,32.413333333333334,31.016666666666666,33.63916666666667,2.935,-5.349722222222223
2024-05-01,Chile,28.47,44.92,23.8,2.81,100.0,32.315,31.723333333333333,33.056666666666665,2.908333333333333,-1.3052777777777749
2024-06-01,Chile,29.049999999999997,33.25,35.34,2.38,100.02,32.33583333333333,32.73,32.08,2.858333333333333,10.046111111111113
2024-07-01,Chile,31.700000000000003,31.57,34.42,2.31,100.0,32.806666666666665,32.5225,31.867499999999996,2.8066666666666666,8.828611111111115
2024-08-01,Chile,33.1,30.59,33.8,2.51,100.00000000000001,33.2675,32.22166666666667,31.73166666666667,2.7816666666666663,7.684999999999999
2024-09-01,Chile,39.58,25.63,32.08,2.6999999999999997,99.99,34.00333333333333,31.60083333333333,31.635,2.7624999999999997,5.47861111111111
2024-10-01,Chile,35.269999999999996,21.14,41.11,2.48,100.0,33.99916666666666,31.925833333333333,31.349999999999998,2.7266666666666666,14.194166666666664
2024-11-01,Chile,37.71,18.12,42.12,2.06,100.01,34.22416666666667,32.05083333333334,31.037499999999998,2.689166666666667,14.67722222222222
2024-12-01,Chile,42.0,21.61,34.47,1.92,100.0,34.72666666666667,31.774999999999995,30.881666666666664,2.6175,6.521666666666665
2025-01-01,Chile,42.93,26.21,28.4,2.47,100.00999999999999,35.1475,31.349166666666665,30.93166666666667,2.5741666666666667,0.146944444444447
2025-02-01,Chile,40.239999999999995,32.63,24.54,2.59,100.0,35.703333333333326,31.096666666666664,30.686666666666667,2.515833333333333,-3.895555555555557
2025-03-01,Chile,37.1,38.92,21.62,2.37,100.01,35.795833333333334,30.94083333333333,30.805000000000003,2.4616666666666664,-6.964999999999996
2025-04-01,Chile,33.97,40.91,22.16,2.96,99.99999999999999,35.92666666666667,31.155,30.458333333333332,2.4633333333333334,-6.589166666666667
2025-05-01,Chile,31.240000000000002,39.18,26.64,2.93,99.99000000000001,36.1575,31.391666666666666,29.980000000000004,2.473333333333333,-2.3391666666666673
2025-06-01,Chile,29.369999999999997,42.24,25.73,2.66,100.0,36.18416666666666,30.590833333333336,30.729166666666668,2.4966666666666666,-3.5230555555555583
2025-07-01,Chile,33.7,45.24,18.61,2.45,100.00000000000001,36.350833333333334,29.273333333333337,31.86833333333333,2.5083333333333333,-10.785833333333333
2025-08-01,Chile,34.95,37.22,25.14,2.7,100.01,36.505,28.551666666666666,32.420833333333334,2.5241666666666664,-4.065833333333334
2025-09-01,Chile,40.83,30.91,25.59,2.6599999999999997,99.99,36.60916666666667,28.010833333333334,32.86083333333333,2.5208333333333335,-3.5052777777777813
2025-10-01,Chile,44.03,25.85,27.98,2.13,99.99000000000001,37.33916666666667,26.916666666666668,33.25333333333334,2.4916666666666667,-1.0027777777777729
2018-01-01,Colombia,0.0,16.35,83.64,0.0,99.99000000000001,,,,,
2018-02-01,Colombia,0.0,25.09,74.9,0.0,99.99000000000001,,,,,
2018-03-01,Colombia,0.0,23.1,76.9,0.0,100.0,,,,,
2018-04-01,Colombia,0.0,12.15,87.85,0.0,100.0,,,,,
2018-05-01,Colombia,0.0,13.56,86.44,0.0,100.0,,,,,
2018-06-01,Colombia,0.0,12.95,86.87,0.18,100.00000000000001,,,,,
2018-07-01,Colombia,0.17,12.57,87.26,0.0,100.0,,,,,
2018-08-01,Colombia,0.17,13.77,85.88,0.17,99.99,,,,,
2018-09-01,Colombia,0.0,15.47,84.53,0.0,100.0,,,,,
2018-10-01,Colombia,0.0,14.52,85.47,0.0,99.99,,,,,
2018-11-01,Colombia,0.0,12.36,87.63,0.0,99.99,,,,,
2018-12-01,Colombia,0.18,20.88,78.95,0.0,100.01,0.043333333333333335,83.86,16.06416666666667,0.029166666666666664,
2019-01-01,Colombia,0.18,27.26,72.38,0.18,100.00000000000001,0.05833333333333333,82.92166666666667,16.973333333333333,0.04416666666666667,
2019-02-01,Colombia,0.4,26.49,73.12,0.0,100.01,0.09166666666666667,82.77333333333334,17.09,0.04416666666666667,
2019-03-01,Colombia,0.36,24.38,75.27,0.0,100.00999999999999,0.12166666666666666,82.6375,17.19666666666667,0.04416666666666667,
2019-04-01,Colombia,0.36,16.82,82.82,0.0,100.0,0.15166666666666667,82.21833333333333,17.585833333333333,0.04416666666666667,
2019-05-01,Colombia,0.34,14.53,85.12,0.0,99.99000000000001,0.18000000000000002,82.10833333333333,17.666666666666668,0.04416666666666667,
2019-06-01,Colombia,0.36,11.13,88.52,0.0,100.00999999999999,0.21,82.24583333333332,17.515,0.029166666666666664,
2019-07-01,Colombia,0.34,11.17,88.16,0.34,100.01,0.22416666666666665,82.32083333333334,17.398333333333333,0.0575,
2019-08-01,Colombia,0.17,14.28,84.72,0.83,100.0,0.2241666666666667,82.22416666666666,17.440833333333334,0.1125,
2019-09-01,Colombia,0.17,20.14,79.69,0.0,100.0,0.23833333333333337,81.82083333333334,17.830000000000002,0.1125,
2019-10-01,Colombia,0.17,24.45,75.38,0.0,100.0,0.2525,80.98,18.6575,0.1125,
2019-11-01,Colombia,0.18,21.42,78.23,0.18,100.01000000000002,0.2675,80.19666666666667,19.412499999999998,0.1275,
2019-12-01,Colombia,0.34,26.6,73.04,0.0,99.98000000000002,0.2808333333333333,79.70416666666667,19.889166666666664,0.1275,
2020-01-01,Colombia,0.35,29.64,69.84,0.17,100.0,0.295,79.49249999999999,20.087500000000002,0.12666666666666668,
2020-02-01,Colombia,0.42,24.15,75.42,0.0,99.99000000000001,0.2966666666666667,79.68416666666666,19.8925,0.12666666666666668,
2020-03-01,Colombia,0.4,24.11,75.5,0.0,100.01,0.3,79.70333333333333,19.87,0.12666666666666668,
2020-04-01,Colombia,0.21,28.01,71.78,0.0,100.0,0.28750000000000003,78.78333333333335,20.8025,0.12666666666666668,
2020-05-01,Colombia,0.41,29.54,70.04,0.0,99.99000000000001,0.29333333333333333,77.52666666666667,22.05333333333333,0.12666666666666668,
2020-06-01,Colombia,0.21,27.06,72.73,0.0,100.0,0.2808333333333333,76.21083333333334,23.38083333333333,0.12666666666666668,
2020-07-01,Colombia,0.18,16.28,83.54,0.0,100.00000000000001,0.2675,75.82583333333334,23.80666666666667,0.09833333333333333,
2020-08-01,Colombia,0.18,16.9,82.75,0.18,100.01000000000002,0.2683333333333333,75.66166666666668,24.025000000000002,0.04416666666666667,
2020-09-01,Colombia,0.35,20.84,78.28,0.53,100.0,0.2833333333333333,75.54416666666667,24.083333333333332,0.08833333333333333,
2020-10-01,Colombia,0.34,20.07,78.75,0.84,100.0,0.2975,75.825,23.718333333333334,0.15833333333333333,
2020-11-01,Colombia,0.34,16.83,82.31,0.51,99.99000000000001,0.3108333333333333,76.165,23.335833333333337,0.18583333333333332,
2020-12-01,Colombia,0.34,17.96,81.53,0.17,100.00000000000001,0.31083333333333335,76.8725,22.61583333333333,0.19999999999999998,
2021-01-01,Colombia,0.53,19.09,80.39,0.0,100.01,0.32583333333333336,77.75166666666667,21.736666666666665,0.18583333333333332,0.24444444444444002
2021-02-01,Colombia,0.61,18.05,81.34,0.0,100.0,0.3416666666666666,78.245,21.228333333333335,0.18583333333333332,1.2847222222222143
2021-03-01,Colombia,0.71,14.38,84.91,0.0,99.99999999999999,0.3675,79.02916666666667,20.4175,0.18583333333333332,4.6758333333333155
2021-04-01,Colombia,0.53,15.17,84.3,0.0,100.0,0.3941666666666667,80.0725,19.3475,0.18583333333333332,3.8433333333333337
2021-05-01,Colombia,0.51,12.5,86.99,0.0,100.0,0.4025,81.485,17.9275,0.18583333333333332,6.631944444444443
2021-06-01,Colombia,0.52,11.23,88.26,0.0,100.01,0.4283333333333333,82.77916666666667,16.60833333333333,0.18583333333333332,7.88666666666667
2021-07-01,Colombia,0.65,12.22,87.13,0.0,100.0,0.4675,83.07833333333333,16.27,0.18583333333333332,6.7180555555555515
2021-08-01,Colombia,0.48,12.76,86.75,0.0,99.99000000000001,0.4925,83.41166666666668,15.925000000000002,0.1708333333333333,6.341666666666669
2021-09-01,Colombia,0.47,12.17,87.34,0.0,99.98,0.5025000000000001,84.16666666666667,15.2025,0.12666666666666668,6.907500000000013
2021-10-01,Colombia,0.47,12.17,87.36,0.0,100.0,0.5133333333333333,84.88416666666667,14.544166666666667,0.05666666666666667,6.849444444444444
2021-11-01,Colombia,0.5,10.34,89.17,0.0,100.01,0.5266666666666667,85.45583333333333,14.003333333333332,0.014166666666666668,8.606944444444451
2021-12-01,Colombia,0.66,19.48,79.87,0.0,100.01,0.5533333333333333,85.31750000000001,14.13,0.0,-0.735833333333332
2022-01-01,Colombia,0.69,16.59,82.73,0.0,100.01,0.5666666666666667,85.5125,13.921666666666667,0.0,2.0986111111111114
2022-02-01,Colombia,0.53,22.63,76.84,0.0,100.0,0.5599999999999999,85.1375,14.303333333333335,0.0,-4.078888888888898
2022-03-01,Colombia,0.64,13.38,85.99,0.0,100.00999999999999,0.5541666666666667,85.2275,14.22,0.0,4.967777777777783
2022-04-01,Colombia,0.5,12.22,87.29,0.0,100.01,0.5516666666666666,85.47666666666667,13.974166666666667,0.0,5.970000000000013
2022-05-01,Colombia,0.47,12.04,87.5,0.0,100.00999999999999,0.5483333333333333,85.51916666666666,13.935833333333333,0.0,6.055833333333325
2022-06-01,Colombia,0.5,11.79,87.71,0.0,100.0,0.5466666666666667,85.47333333333334,13.9825,0.0,6.199722222222221
